0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-3.765625,-6.0625,-5.1875,-4.40625,-4.53125,-2.953125,-2.484375,-4.46875,-3.84375,-5.09375,-5.1875,-5.71875,-2.59375,-3.859375,-3.625,-4.46875,-5.21875,-4.6875,-4.0625,-4.65625,-1.9921875,-1.7734375,-4.09375,-3.34375,-4.78125,-3.390625,-1.34375,-4.90625,-3.328125,-4.875,-4.4375,-0.5390625
-4.4375,-3.40625,-4.625,-4.5,-1.234375,-4.34375,-2.875,-4.4375,-1.90625,-5.5,-1.984375,-3.90625,-5.375,-5.25,-4.6875,-5.3125,-4.65625,-3.4375,-1.890625,-2.875,-4.875,-5.75,-4.5625,-4.4375,-4.90625,-2.421875,-4.03125,-4.9375,-4.40625,-2.734375,0.146484375,1.2421875
-3.53125,-5.5625,-4.90625,-2.0625,-1.7265625,-3.59375,-3.640625,-2.15625,-4.78125,-2.875,-4.09375,-3.859375,-5.1875,-4.1875,-2.578125,-5.09375,-2.78125,-3.484375,-6.40625,-4.0,-2.15625,-4.9375,-1.8671875,-3.890625,-3.359375,-4.6875,-3.75,-4.0625,-3.671875,-2.5625,-3.328125,-4.40625
-5.3125,-5.03125,-5.71875,-1.0859375,-4.375,-5.09375,-1.1171875,-4.09375,-4.34375,-3.84375,-3.96875,-5.1875,-3.75,-4.09375,-4.34375,-5.625,-3.65625,-5.84375,-4.28125,-5.15625,-2.625,-4.75,-4.90625,-5.0625,-1.5625,-2.53125,-4.03125,-3.65625,-3.484375,-4.75,-0.2294921875,-1.5390625
-4.15625,-5.65625,-4.625,-4.375,-3.828125,-3.421875,-5.53125,-4.125,-3.40625,-4.40625,-3.265625,-5.40625,-2.515625,-4.5625,-3.828125,-5.1875,-4.65625,-4.84375,-3.328125,-1.8671875,-3.984375,-3.8125,-4.8125,-1.421875,-4.875,-4.65625,-4.5625,-2.796875,-4.71875,-2.984375,-4.15625,0.5625
-5.21875,-4.375,-5.5625,-4.40625,-2.625,-3.3125,-5.1875,-4.5625,-3.5,-2.0,-4.21875,-4.9375,-6.03125,-4.65625,-4.875,-5.5,-3.53125,-3.265625,-4.53125,-3.0,-1.65625,-3.796875,-4.9375,-1.671875,-4.4375,-3.90625,-4.4375,0.228515625,-1.1328125,-4.6875,0.97265625,-3.8125
-4.4375,-6.15625,-3.609375,-4.28125,-4.03125,-2.953125,-3.09375,-2.21875,-4.03125,-4.625,-5.0,-5.90625,-6.375,-3.875,-2.625,-4.5625,-2.421875,-5.75,-3.421875,-3.625,-3.578125,-5.65625,-4.15625,-3.125,-4.0,-4.125,-3.265625,-0.3671875,-4.375,-4.65625,-2.015625,-1.421875
-3.03125,-4.03125,-4.53125,-4.15625,-3.375,-1.5078125,-2.75,-3.890625,-5.59375,-5.15625,-5.40625,-4.59375,-3.0625,-4.09375,-4.46875,-3.78125,-3.046875,-1.703125,-5.40625,-4.375,-3.734375,-2.40625,-3.046875,-4.90625,-4.09375,-4.28125,-4.375,-0.91015625,-2.875,-3.1875,-2.546875,-4.40625
-3.0625,-4.28125,-6.0,-4.5,-5.46875,-5.75,-2.78125,-4.03125,-4.15625,-2.046875,-3.96875,-4.65625,-5.65625,-2.46875,-4.84375,-4.34375,-5.09375,-2.640625,-3.203125,-2.53125,-3.171875,-4.9375,-2.296875,-3.453125,-4.28125,-3.609375,-2.625,-2.15625,-1.9921875,-0.9609375,-0.43359375,-3.375
-3.375,-4.65625,-4.75,-2.0625,-3.390625,-4.8125,-3.625,-2.59375,-4.4375,-3.296875,-3.625,-4.40625,-5.75,-2.265625,-5.46875,-5.125,-5.875,-5.28125,-3.59375,-5.15625,-5.0625,-5.0,-5.21875,-4.6875,-1.4765625,-4.8125,-4.59375,-2.6875,-4.65625,-0.5859375,-0.7734375,1.28125
-3.578125,-6.3125,-5.5,-4.28125,-3.546875,-4.40625,-5.25,-5.28125,-3.6875,-4.0625,-4.8125,-5.09375,-5.5,-5.0625,-3.9375,-3.21875,-5.4375,-5.6875,-2.5,-5.1875,-4.9375,-2.6875,-2.34375,-2.890625,-2.0,-2.53125,-4.75,-4.90625,-5.03125,-1.375,-1.2265625,-1.2109375
-3.71875,-5.375,-5.25,-4.9375,-4.84375,-5.3125,-4.375,-3.96875,-3.421875,-4.34375,-4.875,-4.28125,-4.625,-2.75,-3.96875,-4.46875,-4.34375,-2.34375,-3.359375,-4.0625,-5.09375,-2.78125,-5.5625,-3.890625,-2.875,-2.25,-4.625,-3.5,-2.734375,-1.3046875,-0.90234375,1.140625
-5.0,-5.25,-5.03125,-4.21875,-4.3125,-3.09375,-5.25,-3.65625,-2.015625,-4.5625,-3.6875,-3.875,-3.484375,-3.515625,-2.296875,-6.25,-3.234375,-4.71875,-2.859375,-3.390625,-4.28125,-3.140625,-5.84375,-5.28125,-1.203125,-5.625,-3.703125,-4.65625,-2.875,-1.984375,-4.90625,-3.640625
-4.90625,-5.25,-4.90625,-4.40625,-4.5,-2.390625,-4.28125,-2.234375,-6.28125,-4.25,-4.625,-2.921875,-2.421875,-4.3125,-2.921875,-4.21875,-6.03125,-5.375,-3.90625,-3.46875,-3.9375,-2.546875,-5.125,-4.8125,-4.4375,-3.453125,-0.6875,-2.25,-3.71875,-2.828125,-4.6875,-5.34375
-3.65625,-4.46875,-5.5,-3.046875,-2.796875,-4.28125,-1.6953125,-3.453125,-4.6875,-3.65625,-2.46875,-5.28125,-5.21875,-4.28125,-3.859375,-4.71875,-5.46875,-3.71875,-2.5,-4.625,-4.15625,-5.09375,-3.03125,-5.6875,-4.09375,-2.75,-2.140625,-4.5,-0.95703125,-4.71875,-3.578125,-2.984375
-4.1875,-3.796875,-4.09375,-4.9375,-5.0625,-3.71875,-2.296875,-2.578125,-3.453125,-4.125,-2.296875,-4.125,-4.40625,-4.375,-1.7109375,-3.71875,-4.28125,-4.5625,-4.3125,-3.203125,-4.9375,-5.15625,-3.421875,-4.0625,-4.59375,-4.6875,-2.1875,-0.43359375,-3.875,-1.90625,-2.90625,-1.7578125
-4.03125,-4.0,-2.515625,-2.125,-2.84375,-3.5,-4.59375,-2.5,-2.28125,-4.375,-4.75,-5.5625,-3.09375,-3.359375,-4.625,-6.0625,-4.5,-5.875,-4.78125,-1.8515625,-4.6875,-1.9296875,-4.125,-3.328125,-3.203125,-4.78125,-5.1875,-4.78125,-1.4375,-4.78125,-3.28125,-0.9609375
-5.0625,-5.625,-2.296875,-4.46875,-4.59375,-3.828125,-3.875,-4.59375,-4.71875,-3.25,-5.28125,-2.40625,-2.125,-4.15625,-2.265625,-4.4375,-3.453125,-2.875,-3.703125,-4.84375,-3.875,-4.15625,-4.9375,-4.65625,-4.59375,-4.78125,-4.75,-1.1171875,-4.625,-2.6875,-2.78125,1.375
-4.03125,-4.65625,-4.0625,-4.15625,-5.9375,-2.734375,-4.09375,-5.15625,-2.625,-2.78125,-3.9375,-5.25,-5.59375,-3.8125,-1.890625,-5.03125,-3.578125,-2.109375,-2.84375,-4.84375,-4.09375,-2.609375,-4.59375,-2.984375,-3.40625,-2.625,-4.65625,-4.71875,-4.59375,-3.828125,-1.34375,-0.1435546875
-5.15625,-6.34375,-4.875,-3.828125,-1.640625,-3.859375,-3.171875,-2.703125,-4.0625,-5.28125,-5.90625,-4.84375,-2.984375,-3.859375,-4.65625,-2.9375,-3.84375,-3.25,-4.125,-2.234375,-3.140625,-4.6875,-4.15625,-1.1875,-3.625,-4.5625,-4.96875,-6.0,-3.734375,-2.546875,-1.484375,1.1796875
-3.75,-4.1875,-5.0625,-4.59375,-3.125,-4.0625,-2.96875,-4.1875,-4.15625,-3.859375,-4.59375,-4.25,-4.71875,-5.09375,-3.421875,-4.6875,-4.34375,-5.6875,-5.28125,-5.03125,-4.75,-5.03125,-4.21875,-2.328125,-3.140625,-4.25,-4.6875,-4.53125,-1.890625,-3.703125,-2.515625,1.3671875
-3.78125,-5.3125,-4.375,-5.21875,-2.140625,-2.96875,-5.0625,-3.9375,-4.40625,-2.234375,-4.4375,-4.4375,-4.5625,-5.875,-3.625,-1.9296875,-5.0625,-4.09375,-4.1875,-6.0,-3.875,-3.6875,-3.921875,-5.03125,-2.515625,-1.828125,-3.6875,-4.96875,-4.5625,-2.28125,-2.09375,-4.28125
-6.125,-6.40625,-4.1875,-3.4375,-4.625,-2.90625,-2.203125,-4.375,-5.21875,-4.78125,-4.6875,-3.640625,-6.125,-3.921875,-4.375,-2.171875,-3.8125,-5.1875,-6.09375,-5.40625,-2.8125,-4.8125,-5.46875,-5.125,-4.78125,-3.59375,-2.515625,-4.6875,-2.84375,-2.703125,-0.6640625,-2.84375
-7.21875,-3.84375,-3.046875,-4.25,-3.890625,-5.28125,-4.90625,-2.921875,-4.03125,-4.5,-3.78125,-2.328125,-3.5,-2.359375,-4.78125,-5.71875,-4.125,-3.375,-5.40625,-5.875,-3.734375,-4.5,-4.34375,-4.78125,-2.65625,-4.9375,-3.5625,-2.03125,-1.234375,-4.40625,-1.7734375,0.9765625
-5.1875,-5.09375,-4.8125,-4.6875,-1.8203125,-4.40625,-5.1875,-5.25,-2.78125,-3.8125,-2.953125,-5.34375,-6.15625,-4.5625,-4.5,-5.0,-5.125,-4.65625,-4.90625,-1.8203125,-3.5625,-2.203125,-4.78125,-2.140625,-3.53125,-5.0,-4.59375,-4.75,-1.484375,-2.71875,-4.75,-2.890625
-3.640625,-4.3125,-3.453125,-5.09375,-3.96875,-4.09375,-5.375,-5.15625,-2.21875,-5.25,-4.46875,-6.46875,-5.6875,-5.71875,-3.078125,-3.859375,-5.28125,-5.1875,-4.34375,-2.5625,-3.734375,-4.53125,-4.25,-2.484375,-3.78125,-4.25,-4.75,-3.25,-2.140625,-5.1875,-4.65625,-3.015625
-6.25,-5.34375,-4.59375,-3.90625,-5.4375,-5.09375,-6.03125,-4.0,-4.8125,-4.71875,-2.109375,-4.84375,-3.328125,-5.03125,-4.1875,-5.75,-5.875,-4.90625,-5.09375,-2.953125,-4.09375,-5.5625,-4.59375,-3.921875,-4.03125,-3.015625,-2.703125,-2.03125,-1.6796875,-2.265625,-0.7109375,-2.796875
-4.96875,-4.53125,-5.03125,-3.546875,-1.3359375,-3.40625,-3.5,-4.03125,-2.875,-4.84375,-4.3125,-6.4375,-1.8515625,-5.15625,-4.75,-5.21875,-1.765625,-5.53125,-4.78125,-2.921875,-5.53125,-3.875,-4.3125,-5.03125,-2.46875,-2.25,-1.828125,-4.5625,-4.78125,-0.38671875,-4.6875,-1.7109375
-5.8125,-6.3125,-2.65625,-5.34375,-4.09375,-5.21875,-4.34375,-4.34375,-3.265625,-2.234375,-2.71875,-4.15625,-4.78125,-4.46875,-4.125,-4.34375,-5.5,-4.375,-3.65625,-2.015625,-4.40625,-1.75,-1.9140625,-1.296875,-2.640625,-4.75,-5.6875,-2.53125,-4.96875,-3.09375,0.2041015625,-7.09375
-4.375,-4.84375,-5.21875,-2.796875,-2.8125,-4.90625,-4.90625,-2.015625,-4.8125,-3.296875,-4.40625,-3.90625,-5.125,-3.78125,-5.5,-1.4609375,-8.8125,-3.40625,-3.234375,-2.625,-2.53125,-4.46875,-2.390625,-2.15625,-2.296875,-4.75,-1.0625,-2.6875,-4.90625,-1.703125,-2.40625,-1.5625
-4.0625,-8.8125,-4.75,-6.03125,-3.265625,-5.375,-5.625,-5.3125,-3.03125,-2.625,-4.375,-4.21875,-4.71875,-5.0625,-5.5625,-4.1875,-4.71875,-2.234375,-3.921875,-2.96875,-4.625,-1.984375,-3.046875,-1.984375,-4.5,-1.734375,-4.65625,-2.6875,-3.4375,-2.171875,-4.875,-0.412109375
-4.3125,-4.875,-5.0,-5.46875,-2.53125,-2.984375,-2.859375,-1.640625,-5.4375,-4.6875,-2.828125,-5.53125,-3.9375,-2.484375,-4.65625,-5.5,-5.21875,-5.25,-2.90625,-5.34375,-4.375,-2.15625,-2.84375,-4.28125,-0.83203125,-4.3125,-4.59375,-2.75,-3.234375,-2.953125,-1.7109375,-2.171875
-3.640625,-4.375,-5.625,-3.25,-4.4375,-5.78125,-10.0625,-2.21875,-4.96875,-3.921875,-4.78125,-4.3125,-3.109375,-3.796875,-5.0625,-4.625,-3.75,-5.4375,-2.34375,-5.09375,-1.046875,-4.28125,-4.71875,-5.4375,-2.15625,-3.75,-4.6875,-3.0,-3.03125,-5.28125,-3.34375,-3.046875
-4.34375,-5.09375,-3.0,-2.96875,-2.109375,-3.46875,-3.921875,-4.53125,-5.0,-4.90625,-2.34375,-5.09375,-6.28125,-5.59375,-2.296875,-4.78125,-4.8125,-3.140625,-2.0,-2.734375,-2.984375,-5.5625,-4.9375,-4.96875,-2.015625,-4.875,-2.90625,-2.09375,-4.34375,0.49609375,-4.0,0.7421875
-4.46875,-4.5,-4.53125,-3.015625,-4.03125,-2.078125,-2.484375,-2.09375,-4.625,-5.0,-2.640625,-1.6015625,-5.5,-3.9375,-2.65625,-3.453125,-4.0625,-4.625,-5.3125,-5.0,-2.90625,-2.96875,-1.765625,-4.25,-3.578125,-4.9375,-4.46875,-4.625,-3.3125,-3.921875,-1.453125,-3.109375
-3.5625,-4.28125,-3.3125,-5.03125,-1.8046875,-3.640625,-5.875,-3.953125,-4.8125,-3.125,-2.734375,-4.90625,-5.5625,-3.8125,-4.46875,-5.3125,-5.15625,-5.84375,-2.796875,-5.6875,-4.0,-5.09375,-5.15625,-1.75,-3.359375,-3.3125,-4.96875,-3.078125,-4.4375,-1.765625,-1.8046875,-0.08203125
-3.171875,-4.125,-4.21875,-5.65625,-3.703125,-5.59375,-3.84375,-1.53125,-4.125,-3.296875,-4.09375,-3.953125,-5.0625,-4.84375,-3.015625,-5.5625,-3.765625,-3.859375,-5.5,-5.25,-5.9375,-3.609375,-3.0625,-3.796875,-2.65625,-4.6875,-4.53125,-4.96875,-4.0625,-2.046875,-2.671875,-3.078125
-3.953125,-5.71875,-5.15625,-6.53125,-4.3125,-3.515625,-5.71875,-4.59375,-2.234375,-4.5,-3.609375,-3.0625,-4.25,-4.46875,-6.15625,-3.671875,-5.65625,-3.953125,-3.453125,-3.875,-4.03125,-5.5625,-3.5,-2.4375,-3.421875,-1.6875,-4.3125,-1.1171875,-2.359375,-3.703125,-4.78125,-5.15625
-3.84375,-3.703125,-2.875,-2.8125,-3.875,-3.53125,-5.125,-3.359375,-3.15625,-2.59375,-3.640625,-5.125,-4.9375,-3.921875,-3.734375,-2.984375,-4.21875,-5.6875,-3.765625,-5.125,-3.515625,-1.3828125,-2.28125,-4.6875,-4.9375,-2.65625,-4.21875,-3.453125,-4.46875,-2.75,-3.734375,0.279296875
-10.75,-5.53125,-5.5,-2.0625,-4.625,-4.875,-3.234375,-4.5625,-4.125,-4.4375,-2.5,-3.3125,-4.96875,-3.609375,-4.71875,-5.03125,-5.34375,-4.09375,-4.4375,-4.15625,-3.765625,-1.921875,-2.96875,-4.125,-2.140625,-4.4375,-2.046875,-3.625,-3.15625,-3.890625,-2.125,-4.15625
-4.9375,-4.4375,-5.15625,-2.546875,-5.375,-4.0625,-4.71875,-4.875,-4.75,-3.171875,-3.4375,-4.59375,-5.0,-3.3125,-5.0,-4.75,-5.125,-2.078125,-2.625,-4.875,-4.40625,-2.6875,-5.09375,-4.6875,-4.9375,-2.765625,-3.3125,-2.25,-4.65625,-1.7265625,-2.71875,-0.5
-2.9375,-4.53125,-5.375,-3.5,-5.53125,-3.296875,-4.4375,-4.75,-3.515625,-4.1875,-3.46875,-10.3125,-6.1875,-5.125,-3.59375,-4.46875,-4.96875,-2.046875,-2.59375,-3.21875,-4.25,-2.46875,-3.1875,-4.1875,-4.8125,-3.796875,-3.125,-4.5,-4.625,-4.71875,-2.625,-2.796875
-5.71875,-4.875,-5.0625,-4.03125,-4.0,-3.734375,-5.53125,-4.8125,-5.0,-4.46875,-4.9375,-2.53125,-1.9453125,-3.1875,-3.46875,-3.6875,-2.03125,-1.9765625,-2.203125,-4.625,-5.40625,-5.21875,-4.03125,-4.3125,-4.65625,-4.84375,-5.1875,-2.171875,-4.59375,-4.84375,0.73828125,-4.96875
-3.5625,-4.46875,-4.75,-4.1875,-5.28125,-4.71875,-2.625,-3.40625,-3.234375,-4.4375,-5.28125,-2.5625,-4.65625,-5.21875,-5.21875,-3.78125,-3.96875,-3.75,-4.71875,-2.34375,-4.21875,-4.78125,-2.8125,-2.515625,-3.984375,-3.5,-4.21875,-3.21875,-2.921875,-5.5625,-0.828125,-3.546875
-15.625,-3.734375,-4.71875,-2.578125,-3.078125,-5.25,-5.21875,-4.8125,-3.484375,-4.5,-2.390625,-4.75,-2.3125,-4.0625,-3.3125,-4.40625,-5.21875,-3.90625,-2.921875,-4.34375,-3.34375,-1.96875,-2.46875,-5.0,-1.8671875,-4.8125,-3.984375,-2.34375,-4.625,-5.28125,-3.390625,-3.515625
-2.65625,-5.125,-4.1875,-4.5625,-4.8125,-3.421875,-2.125,-4.625,-4.21875,-3.53125,-5.9375,-3.15625,-5.65625,-5.46875,-2.375,-4.8125,-4.0625,-5.125,-5.15625,-5.65625,-2.265625,-4.75,-4.3125,-3.125,-3.84375,-4.4375,-4.40625,-4.6875,-3.609375,-3.453125,-4.75,-3.796875
-3.0625,-4.21875,-6.15625,-4.15625,-5.09375,-5.59375,-5.71875,-1.6875,-4.34375,-2.578125,-4.5625,-4.0625,-5.0625,-4.875,-4.0625,-4.71875,-4.5625,-4.6875,-5.3125,-3.171875,-2.453125,-6.34375,-6.84375,-3.015625,-3.25,-4.25,-4.40625,-4.90625,-4.5,-2.6875,-3.171875,-3.609375
-4.75,-5.15625,-4.3125,-4.0,-3.796875,-3.890625,-4.46875,-4.9375,-1.359375,-0.018310546875,-4.3125,-4.96875,-3.078125,-3.671875,-5.5625,-4.3125,-4.875,-4.78125,-5.125,-5.34375,-5.40625,-3.84375,-1.71875,-4.09375,-5.125,-4.6875,-3.953125,-4.90625,-4.75,-3.09375,-0.2041015625,-0.3046875
-3.796875,-4.84375,-3.375,-6.375,-3.03125,-4.5625,-3.109375,-3.515625,-4.09375,-3.90625,-4.71875,-3.640625,-4.53125,-4.59375,-3.203125,-3.328125,-5.34375,-2.53125,-4.78125,-5.75,-5.0,-2.25,-5.1875,-4.4375,-4.78125,-4.5,-4.1875,-4.1875,-4.71875,-2.59375,-2.125,-0.6328125
-3.28125,-4.71875,-5.28125,-5.34375,-3.1875,-6.15625,-5.3125,-4.46875,-5.1875,-4.65625,-5.40625,-4.78125,-5.875,-4.375,-4.84375,-5.125,-3.78125,-5.28125,-5.625,-4.125,-2.5625,-3.734375,-2.890625,-1.2109375,-4.90625,-2.546875,-0.6484375,-1.6640625,-2.140625,-0.5703125,-4.625,-5.15625
-5.03125,-4.375,-5.03125,-3.34375,-5.03125,-5.15625,-4.8125,-4.53125,-4.3125,-1.7890625,-1.7421875,-2.375,-4.8125,-7.0625,-5.15625,-5.4375,-5.46875,-2.203125,-3.375,-5.40625,-4.53125,-5.40625,-3.640625,-5.5,-4.125,-4.34375,-4.84375,-1.734375,-2.6875,-0.443359375,-1.7578125,0.953125
-4.625,-3.90625,-4.625,-2.359375,-1.3203125,-4.03125,-5.0,-2.109375,-3.359375,-5.4375,-2.75,-5.1875,-5.0,-3.5625,-5.34375,-5.25,-4.8125,-2.453125,-5.125,-4.6875,-2.5625,-4.40625,-2.921875,-2.546875,-3.1875,-2.90625,-4.96875,-5.0625,-1.21875,-2.5625,-2.59375,-2.390625
-5.78125,-4.75,-4.90625,-3.625,-3.21875,-4.46875,-3.4375,-4.59375,-5.0,-3.515625,-4.90625,-3.75,-6.125,-7.6875,-5.25,-3.125,-3.203125,-4.21875,-5.625,-3.625,-4.75,-4.53125,-3.09375,-3.71875,-4.375,-4.53125,-4.96875,-4.625,-0.2060546875,-3.421875,-4.8125,0.439453125
-5.0,-4.90625,-4.09375,-3.359375,-1.1171875,-4.53125,-4.90625,-3.53125,-3.875,-4.03125,-3.40625,-4.28125,-1.4453125,-2.046875,-3.65625,-5.625,-3.5625,-4.96875,-5.25,-2.84375,-3.390625,-4.46875,-2.75,-1.671875,-4.8125,-2.4375,-4.9375,-4.3125,-4.6875,-1.78125,-2.234375,-3.53125
-3.015625,-5.15625,-3.4375,-1.890625,-4.03125,-4.71875,-4.625,-4.09375,-2.546875,-4.46875,-3.421875,-1.6875,-4.96875,-2.25,-4.625,-5.8125,-3.0625,-5.4375,-2.0625,-4.46875,-4.59375,-3.765625,-2.28125,-2.921875,-4.8125,-2.328125,-5.1875,-3.671875,-4.78125,-2.75,-1.3359375,-2.375
-3.46875,-3.625,-5.15625,-5.0625,-2.15625,-5.53125,-2.890625,-3.0,-3.125,-4.6875,-2.125,-6.15625,-4.71875,-1.8828125,-5.5,-4.875,-5.59375,-5.53125,-3.453125,-3.859375,-3.8125,-5.0625,-5.0,-2.78125,-4.75,-4.625,-3.796875,-2.34375,-2.765625,-2.0,0.1904296875,-1.9453125
-4.1875,-4.4375,-3.203125,-4.5,-4.5625,-1.8359375,-4.90625,-2.421875,-2.46875,-2.359375,-5.03125,-3.59375,-5.75,-5.28125,-5.21875,-5.5625,-4.40625,-2.53125,-5.34375,-3.546875,-0.9921875,-1.8046875,-1.0234375,-4.8125,-4.6875,-3.75,-1.078125,-0.8984375,-1.6015625,-3.421875,0.4921875,-3.625
-4.03125,-5.40625,-3.6875,-2.171875,-3.609375,-4.0,-3.453125,-3.609375,-4.375,-4.34375,-4.53125,-4.21875,-5.1875,-3.65625,-4.15625,-5.875,-3.4375,-4.34375,-3.71875,-5.34375,-3.953125,-1.6796875,-2.484375,-4.8125,-1.3125,-4.9375,-3.484375,-0.890625,-1.90625,-4.15625,0.1943359375,0.3828125
-4.25,-4.0,-5.75,-4.1875,-5.125,-4.03125,-3.53125,-1.8203125,-3.265625,-5.4375,-4.84375,-2.921875,-3.75,-5.1875,-5.375,-4.5,-2.390625,-2.6875,-2.765625,-5.1875,-2.25,-2.109375,-5.21875,-6.0,-5.0,-4.90625,-4.78125,-4.59375,-2.1875,-5.09375,-3.046875,0.2265625
-5.4375,-4.6875,-4.78125,-4.84375,-3.8125,-3.703125,-5.125,-5.28125,-7.375,-1.25,-2.6875,-3.59375,-5.78125,-5.28125,-5.0,-3.765625,-5.5625,-5.875,-5.125,-2.78125,-4.5625,-5.8125,-3.390625,-4.96875,-4.6875,-3.78125,-3.4375,-2.78125,-2.34375,-3.15625,-2.046875,-3.046875
-5.4375,-5.53125,-2.625,-5.5,-4.125,-2.8125,-2.359375,-4.0625,-4.59375,-3.03125,-3.078125,-6.9375,-4.5,-5.15625,-4.625,-3.5625,-4.875,-2.171875,-5.0625,-3.203125,-1.8515625,-1.921875,-2.3125,-2.78125,-1.28125,-4.03125,-5.15625,-3.265625,-5.46875,-4.75,-0.08544921875,-3.015625
-5.0625,-4.59375,-5.15625,-3.4375,-3.640625,-2.90625,-4.09375,-3.59375,-5.0625,-4.5625,-3.171875,-1.5390625,-2.96875,-1.734375,-5.9375,-3.84375,-4.21875,-5.28125,-5.5625,-2.6875,-2.171875,-5.40625,-4.28125,-3.75,-4.78125,-5.09375,-4.65625,-2.765625,-4.71875,-2.46875,-1.5390625,-0.453125
-3.046875,-6.5625,-4.03125,-5.375,-6.0,-3.5,-0.5625,-2.484375,-5.65625,-2.90625,-3.921875,-2.359375,-5.5,-1.8203125,-3.203125,-3.65625,-5.46875,-3.390625,-3.796875,-4.625,-2.6875,-4.875,-5.4375,-4.5,-4.875,-4.5625,-4.90625,-1.7421875,-2.6875,-2.359375,-1.65625,-2.515625
-2.671875,-4.78125,-4.28125,-4.71875,-4.375,-4.4375,-3.953125,-1.4375,-3.375,-2.078125,-5.78125,-5.46875,-3.5,-4.84375,-3.359375,-5.0625,-4.34375,-3.265625,-5.78125,-4.40625,-3.296875,-1.6875,-3.15625,-4.625,-2.484375,-2.5625,-3.5,-4.90625,-2.578125,-1.2578125,-1.5390625,-3.484375
-3.84375,-5.78125,-3.59375,-4.71875,-4.375,-3.890625,-4.15625,-4.25,-5.0,-4.59375,-4.78125,-3.203125,-3.578125,-1.6015625,-6.3125,-1.90625,-5.46875,-5.15625,-3.421875,-5.125,-2.546875,-2.375,-5.03125,-3.046875,-4.71875,-3.515625,-5.4375,-3.4375,-1.28125,-0.5,-3.21875,-3.21875
-3.875,-3.78125,-3.9375,-4.59375,-2.90625,-5.09375,-4.28125,-2.265625,-3.1875,-5.375,-4.875,-1.9296875,-4.59375,-5.03125,-4.8125,-5.3125,-5.4375,-3.921875,-1.671875,-4.0,-2.40625,-4.40625,-4.0,-2.5,-2.5625,-4.6875,-5.125,-2.484375,-1.890625,-1.8984375,-0.40625,-0.045166015625
-3.921875,-4.65625,-4.84375,-4.15625,-4.53125,-5.46875,-3.90625,-4.875,-4.25,-4.4375,-4.9375,-5.75,-2.09375,-5.09375,-3.578125,-4.78125,-5.625,-2.671875,-4.46875,-5.0,-4.46875,-2.640625,-4.65625,-4.9375,-3.921875,-5.0,-4.78125,-4.65625,-0.034423828125,-2.1875,-4.75,-0.12158203125
-3.1875,-5.25,-5.53125,-1.9921875,-4.0,-3.140625,-2.75,-4.71875,-1.9453125,-5.0625,-3.5625,-2.5625,-5.59375,-3.53125,-5.96875,-5.4375,-2.828125,-5.3125,-4.1875,-3.515625,-4.9375,-4.84375,-5.46875,-5.3125,-1.90625,-0.5625,-3.578125,-2.6875,-1.765625,-2.703125,-0.29296875,1.34375
-3.40625,-4.71875,-4.53125,-1.15625,-2.71875,-4.59375,-1.6484375,-3.984375,-4.125,-5.625,-4.0625,-2.640625,-5.25,-5.46875,-5.0,-4.65625,-6.25,-2.9375,-1.4140625,-4.53125,-5.03125,-5.125,-4.75,-4.6875,-2.09375,-4.59375,-1.1484375,-1.0,-4.5625,-0.65234375,-0.7890625,-4.03125
-2.296875,-5.4375,-3.921875,-1.1875,-3.96875,-4.875,-1.6875,-2.8125,-5.125,-4.5,-3.328125,-5.09375,-5.4375,-2.0,-4.4375,-5.71875,-1.2421875,-5.8125,-2.28125,-5.46875,-2.921875,-4.1875,-4.96875,-5.09375,-3.1875,-0.87109375,-2.390625,-2.34375,-4.5625,0.87890625,-1.5859375,-3.78125
-8.4375,-5.5,-4.46875,-2.171875,-5.53125,-3.0625,-3.421875,-4.71875,-2.40625,-4.5625,-4.71875,-4.0625,-4.25,-4.4375,-4.3125,-4.78125,-4.03125,-4.34375,-5.3125,-5.0625,-4.1875,-5.25,-3.34375,-3.0625,-3.859375,-0.8203125,-4.9375,-1.171875,0.0947265625,-4.59375,-3.265625,-4.0
-3.234375,-5.34375,-4.21875,-5.40625,-4.09375,-3.28125,-5.1875,-4.90625,-4.3125,-3.375,-3.03125,-4.8125,-2.84375,-4.90625,-3.75,-4.21875,-2.1875,-2.265625,-3.703125,-4.09375,-2.1875,-4.40625,-1.0546875,-2.015625,-2.984375,-4.59375,-3.15625,-4.65625,-2.875,-3.078125,-4.625,-4.125
-4.1875,-4.375,-5.1875,-3.6875,-3.4375,-3.9375,-2.390625,-0.984375,-4.15625,-3.609375,-3.015625,-5.21875,-3.296875,-3.9375,-2.671875,-4.78125,-4.875,-4.0,-3.953125,-3.34375,-3.671875,-4.28125,-5.71875,-2.78125,-4.65625,-2.703125,-5.0,-2.09375,-3.71875,-1.6484375,-1.8671875,-4.15625
-4.40625,-3.796875,-5.40625,-4.25,-4.1875,-5.15625,-4.1875,-3.984375,-4.34375,-4.0625,-5.3125,-5.46875,-5.71875,-3.28125,-3.546875,-5.34375,-2.953125,-2.15625,-3.65625,-2.109375,-1.1953125,-3.140625,-2.984375,-4.75,-4.8125,-3.6875,-1.96875,-3.203125,-4.6875,-1.8125,-2.96875,-2.6875
